MARKERS	FST	RANKING	QUARTILE
1_00018189_01455062	0.111111	3555	8
1_00018189_01455072	0.111111	3556	8
1_00018189_01455085	0.111111	3557	8
1_00018189_01455101	0.111111	3558	8
1_00018209_01456685	0.111111	3559	8
1_00018222_01457717	0.111111	3560	8
1_00018267_01461291	0.111111	3561	8
1_00018284_01462685	0.111111	3562	8
1_00018347_01467708	0.111111	3563	8
1_00018377_01470116	0.111111	3564	8
1_00018377_01470159	0.111111	3565	8
1_00018377_01470160	0.111111	3566	8
1_00018403_01472214	0.111111	3567	8
1_00018412_01472954	0.111111	3568	8
1_00018425_01473972	0.111111	3569	8
1_00018469_01477457	0.111111	3570	8
1_00018486_01478820	0.111111	3571	8
1_00018486_01478827	0.111111	3572	8
1_00018496_01479678	0.111111	3573	8
1_00018520_01481566	0.111111	3574	8
1_00018520_01481594	0.111111	3575	8
1_00018548_01483815	0.111111	3576	8
1_00018551_01484080	0.111111	3577	8
1_00018574_01485920	0.111111	3578	8
1_00018607_01488539	0.111111	3579	8
1_00018637_01490892	0.111111	3580	8
1_00018654_01492271	0.111111	3581	8
1_00018654_01492276	0.111111	3582	8
1_00018654_01492297	0.111111	3583	8
1_00018654_01492301	0.111111	3584	8
1_00018658_01492591	0.111111	3585	8
1_00018697_01495707	0.111111	3586	8
1_00018697_01495723	0.111111	3587	8
1_00018697_01495750	0.111111	3588	8
1_00018700_01495948	0.111111	3589	8
1_00018730_01498396	0.111111	3590	8
1_00018739_01499115	0.111111	3591	8
1_00018742_01499353	0.111111	3592	8
1_00018753_01500171	0.111111	3593	8
1_00018753_01500237	0.111111	3594	8
1_00018758_01500614	0.111111	3595	8
1_00018777_01502133	0.111111	3596	8
1_00018872_01509696	0.111111	3597	8
1_00018905_01512338	0.111111	3598	8
1_00018974_01517862	0.111111	3599	8
1_00019021_01521660	0.111111	3600	8
1_00019024_01521858	0.111111	3601	8
1_00019030_01522333	0.111111	3602	8
1_00019073_01525787	0.111111	3603	8
1_00019101_01528011	0.111111	3604	8
1_00019198_01535803	0.111111	3605	8
1_00019213_01536976	0.111111	3606	8
1_00019231_01538448	0.111111	3607	8
1_00019235_01538774	0.111111	3608	8
1_00019274_01541916	0.111111	3609	8
1_00019351_01548046	0.111111	3610	8
1_00019419_01553484	0.111111	3611	8
1_00019443_01555420	0.111111	3612	8
1_00019446_01555609	0.111111	3613	8
1_00019523_01561777	0.111111	3614	8
1_00019538_01563014	0.111111	3615	8
1_00019546_01563632	0.111111	3616	8
1_00019549_01563919	0.111111	3617	8
1_00019550_01563950	0.111111	3618	8
1_00019570_01565574	0.111111	3619	8
1_00019581_01566416	0.111111	3620	8
1_00019611_01568823	0.111111	3621	8
1_00019673_01573841	0.111111	3622	8
1_00019694_01575500	0.111111	3623	8
1_00019697_01575707	0.111111	3624	8
1_00019718_01577408	0.111111	3625	8
1_00019748_01579809	0.111111	3626	8
1_00019812_01584961	0.111111	3627	8
1_00019849_01587910	0.111111	3628	8
1_00019921_01593664	0.111111	3629	8
1_00019929_01594300	0.111111	3630	8
1_00019929_01594318	0.111111	3631	8
1_00019932_01594533	0.111111	3632	8
1_00019956_01596479	0.111111	3633	8
1_00019982_01598555	0.111111	3634	8
1_00019989_01599077	0.111111	3635	8
1_00020030_01602359	0.111111	3636	8
1_00020083_01606572	0.111111	3637	8
1_00020094_01607485	0.111111	3638	8
1_00020109_01608652	0.111111	3639	8
1_00020150_01611941	0.111111	3640	8
1_00020183_01614591	0.111111	3641	8
1_00020191_01615232	0.111111	3642	8
1_00020272_01621751	0.111111	3643	8
1_00020311_01624876	0.111111	3644	8
1_00020313_01624983	0.111111	3645	8
1_00020319_01625505	0.111111	3646	8
1_00020322_01625713	0.111111	3647	8
1_00020329_01626260	0.111111	3648	8
1_00020344_01627520	0.111111	3649	8
1_00020366_01629268	0.111111	3650	8
1_00020369_01629449	0.111111	3651	8
1_00020378_01630171	0.111111	3652	8
1_00020426_01634030	0.111111	3653	8
1_00020426_01634043	0.111111	3654	8
1_00020434_01634656	0.111111	3655	8
1_00020441_01635264	0.111111	3656	8
1_00020445_01635565	0.111111	3657	8
1_00020465_01637200	0.111111	3658	8
1_00020597_01647713	0.111111	3659	8
1_00020597_01647761	0.111111	3660	8
1_00020663_01652979	0.111111	3661	8
1_00020664_01653117	0.111111	3662	8
1_00020664_01653118	0.111111	3663	8
1_00020664_01653120	0.111111	3664	8
1_00020664_01653121	0.111111	3665	8
1_00020840_01667135	0.111111	3666	8
1_00020850_01667990	0.111111	3667	8
1_00020870_01669535	0.111111	3668	8
1_00020877_01670135	0.111111	3669	8
1_00020880_01670375	0.111111	3670	8
1_00020926_01674062	0.111111	3671	8
1_00020926_01674064	0.111111	3672	8
1_00020958_01676631	0.111111	3673	8
1_00020974_01677858	0.111111	3674	8
1_00021006_01680443	0.111111	3675	8
1_00021026_01682048	0.111111	3676	8
1_00021091_01687266	0.111111	3677	8
1_00021161_01692865	0.111111	3678	8
1_00021213_01696978	0.111111	3679	8
1_00021227_01698132	0.111111	3680	8
1_00021230_01698373	0.111111	3681	8
1_00021255_01700361	0.111111	3682	8
1_00021256_01700469	0.111111	3683	8
1_00021264_01701066	0.111111	3684	8
1_00021325_01705962	0.111111	3685	8
1_00021340_01707145	0.111111	3686	8
1_00021391_01711236	0.111111	3687	8
1_00021399_01711911	0.111111	3688	8
1_00021457_01716532	0.111111	3689	8
1_00021495_01719554	0.111111	3690	8
1_00021497_01719722	0.111111	3691	8
1_00021509_01720671	0.111111	3692	8
1_00021564_01725084	0.111111	3693	8
1_00021576_01726030	0.111111	3694	8
1_00021589_01727111	0.111111	3695	8
1_00021696_01735636	0.111111	3696	8
1_00021704_01736279	0.111111	3697	8
1_00021724_01737863	0.111111	3698	8
1_00021823_01745806	0.111111	3699	8
1_00021930_01754332	0.111111	3700	8
1_00021999_01759879	0.111111	3701	8
1_00022024_01761905	0.111111	3702	8
1_00022024_01761909	0.111111	3703	8
1_00022041_01763275	0.111111	3704	8
1_00022139_01771059	0.111111	3705	8
1_00022185_01774730	0.111111	3706	8
1_00022193_01775437	0.111111	3707	8
1_00022236_01778828	0.111111	3708	8
1_00022271_01781641	0.111111	3709	8
1_00022294_01783498	0.111111	3710	8
1_00022340_01787159	0.111111	3711	8
1_00022361_01788851	0.111111	3712	8
1_00022375_01789975	0.111111	3713	8
1_00022378_01790172	0.111111	3714	8
1_00022503_01800193	0.111111	3715	8
1_00022623_01809822	0.111111	3716	8
1_00022728_01818201	0.111111	3717	8
1_00022788_01822976	0.111111	3718	8
1_00022819_01825456	0.111111	3719	8
1_00022822_01825714	0.111111	3720	8
1_00022839_01827048	0.111111	3721	8
1_00022925_01833930	0.111111	3722	8
1_00022940_01835150	0.111111	3723	8
1_00022940_01835151	0.111111	3724	8
1_00022940_01835190	0.111111	3725	8
1_00022940_01835201	0.111111	3726	8
1_00023008_01840637	0.111111	3727	8
1_00023014_01841102	0.111111	3728	8
1_00023558_01884635	0.111111	3729	8
1_00024296_01943673	0.111111	3730	8
1_00024719_01977468	0.111111	3731	8
1_00015882_01270524	0.110583	3732	8
1_00006961_00556812	0.110508	3733	8
1_00021010_01680753	0.109918	3734	8
1_00007262_00580890	0.109798	3735	8
1_00000632_00050552	0.108527	3736	8
1_00002264_00181106	0.108527	3737	8
1_00002264_00181115	0.108527	3738	8
1_00003330_00266383	0.108527	3739	8
1_00004882_00390543	0.108527	3740	8
1_00008336_00666848	0.108527	3741	8
1_00008627_00690091	0.108527	3742	8
1_00010790_00863151	0.108527	3743	8
1_00011989_00959067	0.108527	3744	8
1_00014701_01176030	0.108527	3745	8
1_00018110_01448738	0.108527	3746	8
1_00020924_01673864	0.108527	3747	8
1_00020932_01674505	0.108527	3748	8
1_00022955_01836387	0.108527	3749	8
1_00001198_00095811	0.108187	3750	8
1_00001198_00095828	0.108187	3751	8
1_00001215_00097168	0.108187	3752	8
1_00001325_00105939	0.108187	3753	8
1_00003081_00246464	0.108187	3754	8
1_00005649_00451888	0.108187	3755	8
1_00006100_00487945	0.108187	3756	8
1_00007053_00564211	0.108187	3757	8
1_00007537_00602955	0.108187	3758	8
1_00007662_00612958	0.108187	3759	8
1_00008904_00712283	0.108187	3760	8
1_00008937_00714940	0.108187	3761	8
1_00010315_00825188	0.108187	3762	8
1_00013415_01073150	0.108187	3763	8
1_00014535_01162774	0.108187	3764	8
1_00015283_01222595	0.108187	3765	8
1_00016804_01344301	0.108187	3766	8
1_00018044_01443508	0.108187	3767	8
1_00019028_01522175	0.108187	3768	8
1_00019468_01557428	0.108187	3769	8
1_00019563_01565031	0.108187	3770	8
1_00019709_01576720	0.108187	3771	8
1_00019761_01580858	0.108187	3772	8
1_00021484_01718655	0.108187	3773	8
1_00022739_01819064	0.108187	3774	8
1_00022739_01819067	0.108187	3775	8
1_00001620_00129584	0.104938	3776	8
1_00001620_00129587	0.104938	3777	8
1_00013824_01105882	0.104938	3778	8
1_00016820_01345582	0.104938	3779	8
1_00007112_00568959	0.104843	3780	8
1_00020969_01677458	0.104592	3781	8
1_00003451_00276014	0.103039	3782	8
1_00005568_00445380	0.103039	3783	8
1_00016392_01311358	0.103039	3784	8
1_00005697_00455725	0.102956	3785	8
1_00001286_00102833	0.101986	3786	8
1_00001689_00135057	0.101986	3787	8
1_00003641_00291280	0.101986	3788	8
1_00005419_00433465	0.101986	3789	8
1_00005419_00433475	0.101986	3790	8
1_00005648_00451817	0.101986	3791	8
1_00006973_00557807	0.101986	3792	8
1_00006973_00557814	0.101986	3793	8
1_00007114_00569109	0.101986	3794	8
1_00007552_00604124	0.101986	3795	8
1_00007602_00608098	0.101986	3796	8
1_00007934_00634694	0.101986	3797	8
1_00009317_00745314	0.101986	3798	8
1_00009317_00745342	0.101986	3799	8
1_00009317_00745347	0.101986	3800	8
1_00010684_00854672	0.101986	3801	8
1_00011985_00958780	0.101986	3802	8
1_00013986_01118825	0.101986	3803	8
1_00014640_01171152	0.101986	3804	8
1_00015804_01264286	0.101986	3805	8
1_00015859_01268701	0.101986	3806	8
1_00016447_01315719	0.101986	3807	8
1_00016447_01315761	0.101986	3808	8
1_00016775_01341993	0.101986	3809	8
1_00016778_01342234	0.101986	3810	8
1_00016821_01345668	0.101986	3811	8
1_00016884_01350695	0.101986	3812	8
1_00017637_01410889	0.101986	3813	8
1_00018195_01455567	0.101986	3814	8
1_00018195_01455580	0.101986	3815	8
1_00018707_01496518	0.101986	3816	8
1_00019354_01548311	0.101986	3817	8
1_00019466_01557231	0.101986	3818	8
1_00019589_01567099	0.101986	3819	8
1_00021813_01745023	0.101986	3820	8
1_00022015_01761163	0.101986	3821	8
1_00022654_01812313	0.101986	3822	8
1_00024709_01976717	0.101734	3823	8
1_00000203_00016179	0.101655	3824	8
1_00002652_00212096	0.101655	3825	8
1_00016553_01324230	0.101655	3826	8
1_00019321_01545669	0.101655	3827	8
1_00021103_01688223	0.101655	3828	8
1_00007969_00637484	0.101292	3829	8
1_00007969_00637485	0.101292	3830	8
1_00013666_01093230	0.101292	3831	8
1_00022085_01766758	0.101292	3832	8
1_00022085_01766796	0.100568	3833	8
1_00012707_01016529	0.100529	3834	8
1_00009365_00749130	0.1	3835	8
1_00018385_01470767	0.1	3836	8
1_00016081_01286435	0.099105	3837	8
1_00016140_01291175	0.099105	3838	8
1_00004694_00375492	0.098729	3839	8
1_00018043_01443424	0.098532	3840	8
1_00020132_01610556	0.098532	3841	8
1_00020805_01664391	0.098325	3842	8
1_00001594_00127476	0.097463	3843	8
1_00009594_00767500	0.097463	3844	8
1_00021684_01734707	0.097463	3845	8
1_00021684_01734716	0.097463	3846	8
1_00023469_01877472	0.097222	3847	8
1_00012298_00983833	0.096719	3848	8
1_00004223_00337812	0.096707	3849	8
1_00004223_00337815	0.096707	3850	8
1_00013043_01043405	0.096612	3851	8
1_00000129_00010289	0.096405	3852	8
1_00000129_00010312	0.096405	3853	8
1_00000953_00076216	0.096405	3854	8
1_00002710_00216733	0.096405	3855	8
1_00003024_00241859	0.096405	3856	8
1_00008101_00648075	0.096405	3857	8
1_00008785_00702729	0.096405	3858	8
1_00008785_00702733	0.096405	3859	8
1_00009222_00737721	0.096405	3860	8
1_00009965_00797152	0.096405	3861	8
1_00011740_00939154	0.096405	3862	8
1_00012774_01021904	0.096405	3863	8
1_00013198_01055798	0.096405	3864	8
1_00017508_01400596	0.096405	3865	8
1_00017508_01400599	0.096405	3866	8
1_00022289_01783094	0.096405	3867	8
1_00022834_01826666	0.096405	3868	8
1_00024586_01966854	0.096405	3869	8
1_00009260_00740792	0.095794	3870	8
1_00016618_01329441	0.095794	3871	8
1_00017897_01431693	0.095794	3872	8
1_00021553_01724191	0.095794	3873	8
1_00000099_00007854	0.095607	3874	8
1_00000919_00073481	0.095607	3875	8
1_00004783_00382596	0.095607	3876	8
1_00005179_00414316	0.095607	3877	8
1_00005662_00452951	0.095607	3878	8
1_00005704_00456263	0.095607	3879	8
1_00007560_00604785	0.095607	3880	8
1_00007623_00609789	0.095607	3881	8
1_00009057_00724538	0.095607	3882	8
1_00009220_00737583	0.095607	3883	8
1_00010026_00802046	0.095607	3884	8
1_00012223_00977819	0.095607	3885	8
1_00013638_01091009	0.095607	3886	8
1_00013706_01096450	0.095607	3887	8
1_00015067_01205314	0.095607	3888	8
1_00017102_01368145	0.095607	3889	8
1_00018306_01464432	0.095607	3890	8
1_00018602_01488150	0.095607	3891	8
1_00020194_01615498	0.095607	3892	8
1_00020557_01644540	0.095607	3893	8
1_00021559_01724660	0.095607	3894	8
1_00022625_01809976	0.095607	3895	8
1_00022790_01823172	0.095607	3896	8
1_00010020_00801567	0.095018	3897	8
1_00021746_01739680	0.09489	3898	8
1_00007964_00637087	0.09465	3899	8
1_00019271_01541624	0.093975	3900	8
1_00008589_00687075	0.093786	3901	8
1_00014180_01134387	0.093786	3902	8
1_00002620_00209551	0.093567	3903	8
1_00002620_00209564	0.093567	3904	8
1_00007517_00601293	0.093567	3905	8
1_00009103_00728216	0.093567	3906	8
1_00013051_01044048	0.093567	3907	8
1_00015931_01274422	0.093567	3908	8
1_00019703_01576238	0.093567	3909	8
1_00019703_01576240	0.093567	3910	8
1_00019915_01593159	0.093567	3911	8
1_00015319_01225509	0.092136	3912	8
1_00017308_01384580	0.092136	3913	8
1_00017308_01384589	0.092136	3914	8
1_00017308_01384616	0.092136	3915	8
1_00001851_00148021	0.09188	3916	8
1_00018601_01488023	0.09188	3917	8
1_00018601_01488071	0.09188	3918	8
1_00019769_01581475	0.09188	3919	8
1_00002220_00177561	0.091784	3920	7
1_00003590_00287200	0.091784	3921	7
1_00007382_00590560	0.091784	3922	7
1_00009216_00737243	0.091784	3923	7
1_00012834_01026667	0.091784	3924	8
1_00014948_01195809	0.091784	3925	8
1_00014948_01195819	0.091784	3926	8
1_00014948_01195839	0.091784	3927	8
1_00016249_01299891	0.091784	3928	8
1_00019531_01562481	0.091784	3929	8
1_00000539_00043060	0.090909	3930	7
1_00000671_00053618	0.090909	3931	7
1_00001306_00104479	0.090909	3932	7
1_00001563_00125036	0.090909	3933	7
1_00001777_00142118	0.090909	3934	7
1_00001782_00142561	0.090909	3935	7
1_00001842_00147342	0.090909	3936	7
1_00001933_00154582	0.090909	3937	7
1_00002367_00189327	0.090909	3938	7
1_00002794_00223473	0.090909	3939	7
1_00004978_00398219	0.090909	3940	7
1_00005061_00404830	0.090909	3941	7
1_00005826_00466058	0.090909	3942	7
1_00005858_00468596	0.090909	3943	7
1_00006825_00545969	0.090909	3944	7
1_00007999_00639908	0.090909	3945	7
1_00008240_00659166	0.090909	3946	7
1_00008240_00659175	0.090909	3947	7
1_00008240_00659179	0.090909	3948	7
1_00008240_00659180	0.090909	3949	7
1_00008762_00700918	0.090909	3950	7
1_00008997_00719733	0.090909	3951	7
1_00009635_00770786	0.090909	3952	7
1_00009656_00772461	0.090909	3953	7
1_00009791_00783274	0.090909	3954	7
1_00010062_00804960	0.090909	3955	7
1_00010467_00837310	0.090909	3956	7
1_00011153_00892178	0.090909	3957	7
1_00011174_00893894	0.090909	3958	7
1_00011681_00934462	0.090909	3959	7
1_00011698_00935780	0.090909	3960	7
1_00011992_00959357	0.090909	3961	7
1_00012191_00975253	0.090909	3962	7
1_00012923_01033813	0.090909	3963	7
1_00013119_01049477	0.090909	3964	7
1_00013872_01109752	0.090909	3965	7
1_00014302_01144109	0.090909	3966	7
1_00015333_01226639	0.090909	3967	7
1_00015369_01229471	0.090909	3968	7
1_00015427_01234156	0.090909	3969	7
1_00015701_01256026	0.090909	3970	7
1_00016487_01318923	0.090909	3971	7
1_00016896_01351622	0.090909	3972	7
1_00017285_01382741	0.090909	3973	7
1_00017285_01382744	0.090909	3974	7
1_00017310_01384738	0.090909	3975	7
1_00017617_01409322	0.090909	3976	7
1_00017666_01413232	0.090909	3977	7
1_00017840_01427196	0.090909	3978	7
1_00017985_01438767	0.090909	3979	7
1_00018027_01442118	0.090909	3980	7
1_00018547_01483735	0.090909	3981	7
1_00018751_01500063	0.090909	3982	7
1_00018798_01503829	0.090909	3983	7
1_00019502_01560092	0.090909	3984	7
1_00019505_01560357	0.090909	3985	7
1_00019543_01563385	0.090909	3986	7
1_00020068_01605428	0.090909	3987	7
1_00021102_01688113	0.090909	3988	7
1_00022628_01810176	0.090909	3989	7
1_00022876_01830009	0.090909	3990	7
1_00003813_00305004	0.090133	3991	7
1_00003551_00284035	0.089835	3992	7
1_00003817_00305296	0.089835	3993	7
1_00003833_00306610	0.089835	3994	7
1_00004214_00337071	0.089835	3995	7
1_00005456_00436463	0.089835	3996	7
1_00006905_00552352	0.089835	3997	7
1_00006991_00559216	0.089835	3998	7
1_00011366_00909251	0.089835	3999	7
1_00011514_00921121	0.089835	4000	7
1_00012863_01029035	0.089835	4001	7
1_00012919_01033510	0.089835	4002	7
1_00014103_01128186	0.089835	4003	7
1_00014163_01132980	0.089835	4004	7
1_00014506_01160458	0.089835	4005	7
1_00015332_01226530	0.089835	4006	7
1_00015332_01226556	0.089835	4007	7
1_00015749_01259890	0.089835	4008	7
1_00015894_01271479	0.089835	4009	7
1_00016681_01334429	0.089835	4010	7
1_00017030_01362396	0.089835	4011	7
1_00017649_01411851	0.089835	4012	7
1_00017920_01433568	0.089835	4013	7
1_00021778_01742224	0.089835	4014	7
1_00022755_01820330	0.089835	4015	7
1_00022755_01820339	0.089835	4016	7
1_00022755_01820358	0.089835	4017	7
1_00022755_01820362	0.089835	4018	7
1_00005569_00445457	0.088948	4019	7
1_00020198_01615781	0.088948	4020	7
1_00004567_00365288	0.088889	4021	7
1_00008054_00644268	0.088889	4022	7
1_00008681_00694414	0.088889	4023	7
1_00008681_00694476	0.088889	4024	7
1_00011774_00941910	0.088889	4025	7
1_00013435_01074793	0.088889	4026	7
1_00013531_01082469	0.088889	4027	7
1_00015875_01269987	0.088889	4028	7
1_00016347_01307716	0.088889	4029	7
1_00017521_01401664	0.088889	4030	7
1_00020216_01617262	0.088889	4031	7
1_00020441_01635263	0.088889	4032	7
1_00020441_01635271	0.088889	4033	7
1_00000792_00063296	0.08805	4034	7
1_00003425_00273987	0.08805	4035	7
1_00005625_00449962	0.08805	4036	7
1_00010516_00841210	0.08805	4037	7
1_00016552_01324114	0.08805	4038	7
1_00023034_01842663	0.08805	4039	7
1_00000002_00000132	0.08785	4040	7
1_00022614_01809049	0.08785	4041	7
1_00007481_00598454	0.087273	4042	7
1_00003846_00307634	0.086765	4043	7
1_00020851_01668062	0.086765	4044	7
1_00001405_00112387	0.084967	4045	7
1_00001405_00112395	0.084967	4046	7
1_00002759_00220680	0.084967	4047	7
1_00004355_00348336	0.084967	4048	7
1_00004585_00366773	0.084967	4049	7
1_00005356_00428461	0.084967	4050	7
1_00005356_00428462	0.084967	4051	7
1_00008584_00686679	0.084967	4052	7
1_00009503_00760209	0.084967	4053	7
1_00010026_00802048	0.084967	4054	7
1_00010925_00873958	0.084967	4055	7
1_00012723_01017770	0.084967	4056	7
1_00012759_01020713	0.084967	4057	7
1_00013477_01078103	0.084967	4058	7
1_00014274_01141900	0.084967	4059	7
1_00015137_01210944	0.084967	4060	7
1_00015954_01276313	0.084967	4061	7
1_00018787_01502922	0.084967	4062	7
1_00019501_01560014	0.084967	4063	7
1_00019501_01560017	0.084967	4064	7
1_00021825_01745934	0.084967	4065	7
1_00022352_01788120	0.084967	4066	7
1_00015063_01204975	0.084531	4067	7
1_00015063_01204976	0.084531	4068	7
1_00015063_01205019	0.084531	4069	7
1_00007437_00594920	0.084492	4070	7
1_00020198_01615829	0.084492	4071	7
1_00018263_01461006	0.083366	4072	7
1_00001630_00130393	0.083333	4073	7
1_00009279_00742273	0.083333	4074	7
1_00009279_00742310	0.083333	4075	7
1_00010098_00807778	0.083333	4076	7
1_00013586_01086810	0.083333	4077	7
1_00017018_01361383	0.083333	4078	7
1_00020209_01616653	0.083333	4079	7
1_00023469_01877461	0.083333	4080	7
1_00001802_00144091	0.082687	4081	7
1_00002285_00182786	0.082687	4082	7
1_00003973_00317798	0.082687	4083	7
1_00004502_00360160	0.082687	4084	7
1_00011024_00881855	0.082687	4085	7
1_00015625_01249934	0.082687	4086	7
1_00019576_01566008	0.082687	4087	7
1_00019612_01568912	0.082687	4088	7
1_00020514_01641121	0.082687	4089	7
1_00009878_00790232	0.082237	4090	7
1_00004302_00344097	0.082043	4091	7
1_00004803_00384226	0.082043	4092	7
1_00017312_01384916	0.082043	4093	7
1_00018967_01517313	0.082043	4094	7
1_00018967_01517361	0.082043	4095	7
1_00020829_01666303	0.082043	4096	7
1_00002653_00212229	0.082012	4097	7
1_00024204_01936270	0.082012	4098	7
1_00017406_01392434	0.081897	4099	7
1_00020408_01632576	0.081284	4100	7
1_00000316_00025255	0.081197	4101	7
1_00002214_00177112	0.081197	4102	7
1_00005385_00430736	0.081197	4103	7
1_00005677_00454125	0.081197	4104	7
1_00007600_00607932	0.081197	4105	7
1_00010806_00864432	0.081197	4106	7
1_00010806_00864458	0.081197	4107	7
1_00010806_00864462	0.081197	4108	7
1_00011336_00906834	0.081197	4109	7
1_00012567_01005303	0.081197	4110	7
1_00015308_01224583	0.081197	4111	7
1_00017278_01382185	0.081197	4112	7
1_00019893_01591404	0.081197	4113	7
1_00020931_01674476	0.081197	4114	7
1_00005760_00460774	0.079981	4115	7
1_00015977_01278159	0.079981	4116	7
1_00019911_01592818	0.0798	4117	7
1_00003250_00259948	0.078839	4118	7
1_00013532_01082561	0.078839	4119	7
1_00003692_00295336	0.078014	4120	7
1_00003893_00311438	0.078014	4121	7
1_00007675_00613995	0.078014	4122	7
1_00010774_00861916	0.078014	4123	7
1_00010774_00861917	0.078014	4124	7
1_00010774_00861918	0.078014	4125	7
1_00011295_00903539	0.078014	4126	7
1_00012355_00988396	0.078014	4127	7
1_00012467_00997356	0.078014	4128	7
1_00012859_01028697	0.078014	4129	7
1_00013153_01052190	0.078014	4130	7
1_00014913_01192972	0.078014	4131	7
1_00016964_01357100	0.078014	4132	7
1_00017055_01364340	0.078014	4133	7
1_00017440_01395144	0.078014	4134	7
1_00017440_01395174	0.078014	4135	7
1_00018732_01498508	0.078014	4136	7
1_00019068_01525400	0.078014	4137	7
1_00019376_01550081	0.078014	4138	7
1_00019501_01560011	0.078014	4139	7
1_00021205_01696336	0.078014	4140	7
1_00021772_01741700	0.078014	4141	7
1_00024967_01997289	0.078014	4142	7
1_00015346_01227652	0.077816	4143	7
1_00000997_00079737	0.077778	4144	7
1_00011256_00900424	0.077778	4145	7
1_00012370_00989580	0.077778	4146	7
1_00013308_01064613	0.077778	4147	7
1_00013308_01064628	0.077778	4148	7
1_00013308_01064641	0.077778	4149	7
1_00013838_01107027	0.077778	4150	7
1_00013838_01107036	0.077778	4151	7
1_00014723_01177782	0.077778	4152	7
1_00016542_01323290	0.077778	4153	7
1_00017723_01417803	0.077778	4154	7
1_00018635_01490796	0.077778	4155	7
1_00018864_01509070	0.077778	4156	7
1_00019686_01574872	0.077778	4157	7
1_00019734_01578679	0.077778	4158	7
1_00021709_01736674	0.077778	4159	7
1_00021830_01746329	0.077778	4160	7
1_00021874_01749906	0.077778	4161	7
1_00001740_00139191	0.077568	4162	7
1_00001858_00148613	0.077568	4163	7
1_00005247_00419756	0.077568	4164	7
1_00008203_00656173	0.077568	4165	7
1_00009386_00750810	0.077568	4166	7
1_00012319_00985497	0.077568	4167	7
1_00012319_00985499	0.077568	4168	7
1_00014487_01158914	0.077568	4169	7
1_00015869_01269519	0.077568	4170	7
1_00015869_01269520	0.077568	4171	7
1_00017973_01437811	0.077568	4172	7
1_00018583_01486615	0.077568	4173	7
1_00003966_00317221	0.077327	4174	7
1_00012368_00989426	0.077133	4175	7
1_00010617_00849317	0.07544	4176	7
1_00010617_00849336	0.07544	4177	7
1_00022169_01773484	0.07544	4178	7
1_00014471_01157678	0.074179	4179	7
1_00023001_01840022	0.074179	4180	7
1_00000006_00000448	0.074074	4181	7
1_00000033_00002619	0.074074	4182	7
1_00000076_00006050	0.074074	4183	7
1_00000125_00009942	0.074074	4184	7
1_00000300_00023988	0.074074	4185	7
1_00001016_00081241	0.074074	4186	7
1_00001058_00084577	0.074074	4187	7
1_00001058_00084594	0.074074	4188	7
1_00001432_00114503	0.074074	4189	7
1_00001467_00117293	0.074074	4190	7
1_00001580_00126386	0.074074	4191	7
1_00001684_00134707	0.074074	4192	7
1_00001746_00139655	0.074074	4193	7
1_00001860_00148732	0.074074	4194	7
1_00001990_00159151	0.074074	4195	7
1_00002123_00169796	0.074074	4196	7
1_00002196_00175679	0.074074	4197	7
1_00002292_00183292	0.074074	4198	7
1_00002401_00192071	0.074074	4199	7
1_00002859_00228715	0.074074	4200	7
1_00003031_00242445	0.074074	4201	7
1_00003077_00246104	0.074074	4202	7
1_00003395_00271561	0.074074	4203	7
1_00003712_00296893	0.074074	4204	7
1_00003738_00298984	0.074074	4205	7
1_00003738_00299024	0.074074	4206	7
1_00003820_00305553	0.074074	4207	7
1_00004344_00347507	0.074074	4208	7
1_00004445_00355533	0.074074	4209	7
1_00004564_00365078	0.074074	4210	7
1_00004675_00373971	0.074074	4211	7
1_00005010_00400784	0.074074	4212	7
1_00005048_00403817	0.074074	4213	7
1_00005107_00408559	0.074074	4214	7
1_00005403_00432194	0.074074	4215	7
1_00005439_00435081	0.074074	4216	7
1_00005502_00440094	0.074074	4217	7
1_00006942_00555358	0.074074	4218	7
1_00007135_00570769	0.074074	4219	7
1_00007145_00571536	0.074074	4220	7
1_00007526_00602011	0.074074	4221	7
1_00007753_00620173	0.074074	4222	7
1_00007755_00620382	0.074074	4223	7
1_00007755_00620386	0.074074	4224	7
1_00008009_00640665	0.074074	4225	7
1_00008333_00666640	0.074074	4226	7
1_00008469_00677497	0.074074	4227	7
1_00009076_00726075	0.074074	4228	7
1_00009172_00733714	0.074074	4229	7
1_00009200_00735940	0.074074	4230	7
1_00009308_00744586	0.074074	4231	7
1_00009513_00761002	0.074074	4232	7
1_00009664_00773093	0.074074	4233	7
1_00010068_00805400	0.074074	4234	7
1_00010309_00824705	0.074074	4235	7
1_00010320_00825566	0.074074	4236	7
1_00010637_00850899	0.074074	4237	7
1_00010643_00851429	0.074074	4238	7
1_00010650_00851945	0.074074	4239	7
1_00010901_00872066	0.074074	4240	7
1_00010938_00875028	0.074074	4241	7
1_00010947_00875694	0.074074	4242	7
1_00011050_00883946	0.074074	4243	7
1_00011170_00893599	0.074074	4244	7
1_00011232_00898528	0.074074	4245	7
1_00011319_00905465	0.074074	4246	7
1_00011584_00926657	0.074074	4247	7
1_00011989_00959073	0.074074	4248	7
1_00012238_00978996	0.074074	4249	7
1_00012326_00986058	0.074074	4250	7
1_00012361_00988857	0.074074	4251	7
1_00012672_01013753	0.074074	4252	7
1_00012699_01015879	0.074074	4253	7
