MARKERS	FST	RANKING	QUARTILE
1_00010166_00813263	0.178082	1415	9
1_00001306_00104479	0.177778	1416	9
1_00007985_00638742	0.177778	1417	9
1_00012171_00973679	0.177778	1418	9
1_00013910_01112780	0.177778	1419	9
1_00015954_01276294	0.177778	1420	9
1_00016001_01280024	0.177778	1421	9
1_00016001_01280026	0.177778	1422	9
1_00018298_01463814	0.177778	1423	9
1_00018446_01475643	0.177778	1424	9
1_00020071_01605648	0.177778	1425	9
1_00020914_01673069	0.177778	1426	9
1_00000852_00068129	0.176587	1427	9
1_00004063_00325004	0.176587	1428	9
1_00008613_00689021	0.176587	1429	9
1_00010045_00803599	0.176587	1430	9
1_00011426_00914021	0.176587	1431	9
1_00013018_01041415	0.176587	1432	9
1_00013147_01051726	0.176587	1433	9
1_00019254_01540254	0.176587	1434	9
1_00021926_01754057	0.176587	1435	9
1_00021926_01754058	0.176587	1436	9
1_00008549_00683903	0.176582	1437	9
1_00011793_00943438	0.172728	1438	9
1_00013139_01051109	0.172728	1439	9
1_00014402_01152148	0.172728	1440	9
1_00015911_01272859	0.172728	1441	9
1_00019856_01588445	0.172728	1442	9
1_00024296_01943673	0.172728	1443	9
1_00000731_00058467	0.17248	1444	9
1_00000731_00058468	0.17248	1445	9
1_00000731_00058472	0.17248	1446	9
1_00000731_00058473	0.17248	1447	9
1_00008399_00671917	0.17248	1448	9
1_00011407_00912492	0.17248	1449	9
1_00007875_00629950	0.171908	1450	9
1_00023687_01894901	0.171908	1451	9
1_00000357_00028552	0.171717	1452	9
1_00001832_00146494	0.171717	1453	9
1_00004357_00348516	0.171717	1454	9
1_00005365_00429157	0.171717	1455	9
1_00005860_00468736	0.171717	1456	9
1_00008405_00672378	0.171717	1457	9
1_00011608_00928624	0.171717	1458	9
1_00012605_01008378	0.171717	1459	9
1_00015832_01266558	0.171717	1460	9
1_00016495_01319582	0.171717	1461	9
1_00016495_01319595	0.171717	1462	9
1_00016830_01346393	0.171717	1463	9
1_00018430_01474389	0.171717	1464	9
1_00014609_01168674	0.171451	1465	9
1_00015774_01261883	0.171451	1466	9
1_00018269_01461473	0.17107	1467	9
1_00000168_00013422	0.170232	1468	9
1_00002201_00176015	0.170232	1469	9
1_00007111_00568822	0.170232	1470	9
1_00010938_00875028	0.170232	1471	9
1_00017304_01384269	0.170232	1472	9
1_00018381_01470416	0.170232	1473	9
1_00019002_01520098	0.170232	1474	9
1_00019833_01586628	0.170232	1475	9
1_00022037_01762959	0.169544	1476	9
1_00001062_00084908	0.167542	1477	9
1_00001062_00084923	0.167542	1478	9
1_00012594_01007474	0.167542	1479	9
1_00007923_00633823	0.16725	1480	9
1_00013541_01083216	0.16725	1481	9
1_00021755_01740401	0.16725	1482	9
1_00021064_01685049	0.166808	1483	9
1_00000080_00006338	0.166667	1484	9
1_00000331_00026478	0.166667	1485	9
1_00000416_00033231	0.166667	1486	9
1_00000445_00035593	0.166667	1487	9
1_00000567_00045313	0.166667	1488	9
1_00000582_00046502	0.166667	1489	9
1_00000637_00050951	0.166667	1490	9
1_00000685_00054757	0.166667	1491	9
1_00000686_00054867	0.166667	1492	9
1_00000771_00061655	0.166667	1493	9
1_00000846_00067649	0.166667	1494	9
1_00000846_00067650	0.166667	1495	9
1_00000869_00069508	0.166667	1496	9
1_00001072_00085740	0.166667	1497	9
1_00001094_00087451	0.166667	1498	9
1_00001173_00093828	0.166667	1499	9
1_00001216_00097279	0.166667	1500	9
1_00001262_00100911	0.166667	1501	9
1_00001278_00102219	0.166667	1502	9
1_00001387_00110931	0.166667	1503	9
1_00001405_00112378	0.166667	1504	9
1_00001587_00126905	0.166667	1505	9
1_00001640_00131131	0.166667	1506	9
1_00001640_00131161	0.166667	1507	9
1_00001676_00134072	0.166667	1508	9
1_00001693_00135379	0.166667	1509	9
1_00001713_00137030	0.166667	1510	9
1_00001765_00141167	0.166667	1511	9
1_00001765_00141170	0.166667	1512	9
1_00001802_00144091	0.166667	1513	9
1_00001918_00153409	0.166667	1514	9
1_00002057_00164505	0.166667	1515	9
1_00002073_00165819	0.166667	1516	9
1_00002073_00165835	0.166667	1517	9
1_00002202_00176096	0.166667	1518	9
1_00002281_00182457	0.166667	1519	9
1_00002292_00183292	0.166667	1520	9
1_00002461_00196853	0.166667	1521	9
1_00002531_00202462	0.166667	1522	9
1_00002641_00211261	0.166667	1523	9
1_00002641_00211279	0.166667	1524	9
1_00002641_00211280	0.166667	1525	9
1_00002641_00211281	0.166667	1526	9
1_00002645_00211595	0.166667	1527	9
1_00002660_00212765	0.166667	1528	9
1_00002728_00218174	0.166667	1529	9
1_00002795_00223596	0.166667	1530	9
1_00002815_00225138	0.166667	1531	9
1_00002822_00225722	0.166667	1532	9
1_00002975_00237978	0.166667	1533	9
1_00003354_00268271	0.166667	1534	9
1_00003461_00276858	0.166667	1535	9
1_00003551_00284023	0.166667	1536	9
1_00003590_00287144	0.166667	1537	9
1_00003659_00292719	0.166667	1538	9
1_00003738_00299024	0.166667	1539	9
1_00003972_00317757	0.166667	1540	9
1_00003973_00317798	0.166667	1541	9
1_00003990_00319139	0.166667	1542	9
1_00004076_00326024	0.166667	1543	9
1_00004113_00328973	0.166667	1544	9
1_00004367_00349350	0.166667	1545	9
1_00004436_00354832	0.166667	1546	9
1_00004624_00369858	0.166667	1547	9
1_00004843_00387402	0.166667	1548	9
1_00004901_00392074	0.166667	1549	9
1_00004953_00396171	0.166667	1550	9
1_00005040_00403175	0.166667	1551	9
1_00005060_00404767	0.166667	1552	9
1_00005219_00417454	0.166667	1553	9
1_00005256_00420467	0.166667	1554	9
1_00005269_00421474	0.166667	1555	9
1_00005334_00426689	0.166667	1556	9
1_00005356_00428461	0.166667	1557	9
1_00005356_00428462	0.166667	1558	9
1_00005363_00428999	0.166667	1559	9
1_00005386_00430856	0.166667	1560	9
1_00005569_00445477	0.166667	1561	9
1_00005596_00447647	0.166667	1562	9
1_00005771_00461609	0.166667	1563	9
1_00005785_00462746	0.166667	1564	9
1_00005852_00468106	0.166667	1565	9
1_00006449_00515891	0.166667	1566	9
1_00006617_00529292	0.166667	1567	9
1_00006668_00533379	0.166667	1568	9
1_00006684_00534710	0.166667	1569	9
1_00006825_00545989	0.166667	1570	9
1_00006852_00548157	0.166667	1571	9
1_00006955_00556365	0.166667	1572	9
1_00007013_00560973	0.166667	1573	9
1_00007013_00561033	0.166667	1574	9
1_00007220_00577601	0.166667	1575	9
1_00007339_00587052	0.166667	1576	9
1_00007451_00596076	0.166667	1577	9
1_00007477_00598155	0.166667	1578	9
1_00007481_00598462	0.166667	1579	9
1_00007854_00628250	0.166667	1580	9
1_00007905_00632346	0.166667	1581	9
1_00007908_00632634	0.166667	1582	9
1_00007974_00637872	0.166667	1583	9
1_00008004_00640300	0.166667	1584	9
1_00008089_00647089	0.166667	1585	9
1_00008153_00652194	0.166667	1586	9
1_00008279_00662280	0.166667	1587	9
1_00008317_00665302	0.166667	1588	9
1_00008389_00671064	0.166667	1589	9
1_00008468_00677390	0.166667	1590	9
1_00008634_00690691	0.166667	1591	9
1_00008727_00698137	0.166667	1592	9
1_00008758_00700638	0.166667	1593	9
1_00008767_00701303	0.166667	1594	9
1_00009204_00736261	0.166667	1595	9
1_00009347_00747753	0.166667	1596	9
1_00009386_00750843	0.166667	1597	9
1_00009502_00760151	0.166667	1598	9
1_00009506_00760424	0.166667	1599	9
1_00009592_00767292	0.166667	1600	9
1_00009603_00768217	0.166667	1601	9
1_00009642_00771291	0.166667	1602	9
1_00009664_00773093	0.166667	1603	9
1_00009830_00786389	0.166667	1604	9
1_00009843_00787379	0.166667	1605	9
1_00010011_00800864	0.166667	1606	9
1_00010083_00806607	0.166667	1607	9
1_00010185_00814730	0.166667	1608	9
1_00010208_00816585	0.166667	1609	9
1_00010208_00816587	0.166667	1610	9
1_00010208_00816588	0.166667	1611	9
1_00010262_00820907	0.166667	1612	9
1_00010263_00821006	0.166667	1613	9
1_00010311_00824864	0.166667	1614	9
1_00010564_00845108	0.166667	1615	9
1_00010594_00847485	0.166667	1616	9
1_00010594_00847486	0.166667	1617	9
1_00010672_00853736	0.166667	1618	9
1_00010827_00866147	0.166667	1619	9
1_00010949_00875907	0.166667	1620	9
1_00011151_00892066	0.166667	1621	9
1_00011155_00892401	0.166667	1622	9
1_00011160_00892750	0.166667	1623	9
1_00011199_00895883	0.166667	1624	9
1_00011212_00896891	0.166667	1625	9
1_00011294_00903473	0.166667	1626	9
1_00011326_00906022	0.166667	1627	9
1_00011360_00908759	0.166667	1628	9
1_00011406_00912414	0.166667	1629	9
1_00011440_00915145	0.166667	1630	9
1_00011524_00921872	0.166667	1631	9
1_00011565_00925134	0.166667	1632	9
1_00011617_00929329	0.166667	1633	9
1_00011731_00938474	0.166667	1634	9
1_00012074_00965859	0.166667	1635	9
1_00012108_00968615	0.166667	1636	9
1_00012120_00969591	0.166667	1637	9
1_00012209_00976662	0.166667	1638	9
1_00012266_00981249	0.166667	1639	9
1_00012324_00985895	0.166667	1640	9
1_00012326_00986058	0.166667	1641	9
1_00012502_01000115	0.166667	1642	9
1_00012506_01000475	0.166667	1643	9
1_00012691_01015235	0.166667	1644	9
1_00012740_01019162	0.166667	1645	9
1_00012746_01019620	0.166667	1646	9
1_00012809_01024716	0.166667	1647	9
1_00012888_01030988	0.166667	1648	9
1_00012919_01033521	0.166667	1649	9
1_00012927_01034139	0.166667	1650	9
1_00012971_01037657	0.166667	1651	9
1_00013017_01041314	0.166667	1652	9
1_00013081_01046468	0.166667	1653	9
1_00013108_01048578	0.166667	1654	9
1_00013222_01057758	0.166667	1655	9
1_00013356_01068456	0.166667	1656	9
1_00013407_01072558	0.166667	1657	9
1_00013493_01079438	0.166667	1658	9
1_00013536_01082851	0.166667	1659	9
1_00013677_01094105	0.166667	1660	9
1_00013731_01098445	0.166667	1661	9
1_00013782_01102501	0.166667	1662	9
1_00013856_01108479	0.166667	1663	9
1_00013876_01110010	0.166667	1664	9
1_00013876_01110029	0.166667	1665	9
1_00013897_01111734	0.166667	1666	9
1_00013910_01112756	0.166667	1667	9
1_00013985_01118761	0.166667	1668	9
1_00013985_01118776	0.166667	1669	9
1_00013985_01118779	0.166667	1670	9
1_00013985_01118791	0.166667	1671	9
1_00014000_01119984	0.166667	1672	9
1_00014103_01128241	0.166667	1673	9
1_00014392_01151305	0.166667	1674	9
1_00014430_01154341	0.166667	1675	9
1_00014471_01157679	0.166667	1676	9
1_00014471_01157680	0.166667	1677	9
1_00014577_01166161	0.166667	1678	9
1_00014640_01171152	0.166667	1679	9
1_00014677_01174128	0.166667	1680	9
1_00014699_01175875	0.166667	1681	9
1_00014699_01175901	0.166667	1682	9
1_00014766_01181213	0.166667	1683	9
1_00014768_01181396	0.166667	1684	9
1_00014880_01190346	0.166667	1685	9
1_00014922_01193695	0.166667	1686	9
1_00014930_01194342	0.166667	1687	9
1_00015000_01199929	0.166667	1688	9
1_00015030_01202381	0.166667	1689	9
1_00015104_01208278	0.166667	1690	9
1_00015189_01215052	0.166667	1691	9
1_00015196_01215671	0.166667	1692	9
1_00015398_01231813	0.166667	1693	9
1_00015565_01245150	0.166667	1694	9
1_00015685_01254746	0.166667	1695	9
1_00015728_01258181	0.166667	1696	9
1_00015742_01259352	0.166667	1697	9
1_00015793_01263380	0.166667	1698	9
1_00015894_01271496	0.166667	1699	9
1_00015903_01272199	0.166667	1700	9
1_00015950_01275969	0.166667	1701	9
1_00016051_01284045	0.166667	1702	9
1_00016287_01302936	0.166667	1703	9
1_00016456_01316413	0.166667	1704	9
1_00016555_01324363	0.166667	1705	9
1_00016576_01326039	0.166667	1706	9
1_00016682_01334490	0.166667	1707	9
1_00016682_01334518	0.166667	1708	9
1_00016802_01344108	0.166667	1709	9
1_00016844_01347462	0.166667	1710	9
1_00016857_01348525	0.166667	1711	9
1_00016901_01352008	0.166667	1712	9
1_00016926_01354071	0.166667	1713	9
1_00016959_01356684	0.166667	1714	9
1_00017011_01360876	0.166667	1715	9
1_00017033_01362631	0.166667	1716	9
1_00017043_01363441	0.166667	1717	9
1_00017285_01382741	0.166667	1718	9
1_00017285_01382744	0.166667	1719	9
1_00017303_01384204	0.166667	1720	9
1_00017434_01394712	0.166667	1721	9
1_00017455_01396395	0.166667	1722	9
1_00017462_01396926	0.166667	1723	9
1_00017489_01399109	0.166667	1724	9
1_00017555_01404395	0.166667	1725	9
1_00017567_01405347	0.166667	1726	9
1_00017763_01421031	0.166667	1727	9
1_00017817_01425344	0.166667	1728	9
1_00017824_01425902	0.166667	1729	9
1_00017875_01429984	0.166667	1730	9
1_00017922_01433745	0.166667	1731	9
1_00018129_01450306	0.166667	1732	9
1_00018155_01452331	0.166667	1733	9
1_00018191_01455219	0.166667	1734	9
1_00018279_01462286	0.166667	1735	9
1_00018294_01463509	0.166667	1736	9
1_00018347_01467708	0.166667	1737	9
1_00018448_01475799	0.166667	1738	9
1_00018509_01480716	0.166667	1739	9
1_00018787_01502922	0.166667	1740	9
1_00018865_01509181	0.166667	1741	9
1_00018894_01511469	0.166667	1742	9
1_00018898_01511800	0.166667	1743	9
1_00018989_01519053	0.166667	1744	9
1_00018995_01519533	0.166667	1745	9
1_00019023_01521782	0.166667	1746	9
1_00019168_01533400	0.166667	1747	9
1_00019369_01549474	0.166667	1748	9
1_00019375_01549933	0.166667	1749	9
1_00019409_01552698	0.166667	1750	9
1_00019443_01555395	0.166667	1751	9
1_00019443_01555396	0.166667	1752	9
1_00019443_01555405	0.166667	1753	9
1_00019502_01560092	0.166667	1754	9
1_00019552_01564130	0.166667	1755	9
1_00019566_01565241	0.166667	1756	9
1_00019589_01567087	0.166667	1757	9
1_00019615_01569139	0.166667	1758	9
1_00019635_01570793	0.166667	1759	9
1_00019654_01572314	0.166667	1760	9
1_00019654_01572315	0.166667	1761	9
1_00019654_01572317	0.166667	1762	9
1_00019697_01575707	0.166667	1763	9
1_00019698_01575774	0.166667	1764	9
1_00019717_01577344	0.166667	1765	9
1_00019748_01579809	0.166667	1766	9
1_00019858_01588590	0.166667	1767	9
1_00019905_01592336	0.166667	1768	9
1_00019915_01593159	0.166667	1769	9
1_00019923_01593839	0.166667	1770	9
1_00019941_01595266	0.166667	1771	9
1_00020054_01604284	0.166667	1772	9
1_00020072_01605744	0.166667	1773	9
1_00020232_01618538	0.166667	1774	9
1_00020277_01622117	0.166667	1775	9
1_00020362_01628940	0.166667	1776	9
1_00020493_01639374	0.166667	1777	9
1_00020505_01640380	0.166667	1778	9
1_00020515_01641197	0.166667	1779	9
1_00020664_01653117	0.166667	1780	9
1_00020664_01653118	0.166667	1781	9
1_00020664_01653120	0.166667	1782	9
1_00020664_01653121	0.166667	1783	9
1_00020719_01657461	0.166667	1784	9
1_00020847_01667735	0.166667	1785	9
1_00020886_01670817	0.166667	1786	9
1_00020912_01672947	0.166667	1787	9
1_00020914_01673114	0.166667	1788	9
1_00021067_01685342	0.166667	1789	9
1_00021079_01686257	0.166667	1790	9
1_00021115_01689189	0.166667	1791	9
1_00021238_01698990	0.166667	1792	9
1_00021246_01699673	0.166667	1793	9
1_00021269_01701456	0.166667	1794	9
1_00021273_01701816	0.166667	1795	9
1_00021331_01706479	0.166667	1796	9
1_00021341_01707258	0.166667	1797	9
1_00021420_01713598	0.166667	1798	9
1_00021497_01719722	0.166667	1799	9
1_00021553_01724191	0.166667	1800	9
1_00021557_01724550	0.166667	1801	9
1_00021648_01731830	0.166667	1802	9
1_00021819_01745472	0.166667	1803	9
1_00021859_01748670	0.166667	1804	9
1_00021947_01755723	0.166667	1805	9
1_00022145_01771592	0.166667	1806	9
1_00022197_01775725	0.166667	1807	9
1_00022236_01778828	0.166667	1808	9
1_00022279_01782254	0.166667	1809	9
1_00022370_01789570	0.166667	1810	9
1_00022482_01798502	0.166667	1811	9
1_00022586_01806838	0.166667	1812	9
1_00022709_01816680	0.166667	1813	9
1_00022721_01817629	0.166667	1814	9
1_00022721_01817650	0.166667	1815	9
1_00022784_01822693	0.166667	1816	9
1_00022839_01827048	0.166667	1817	9
1_00022878_01830206	0.166667	1818	9
1_00023025_01841974	0.166667	1819	9
1_00023529_01882271	0.166667	1820	9
1_00018013_01440993	0.164909	1821	9
1_00010068_00805427	0.163851	1822	9
1_00005704_00456263	0.16368	1823	9
1_00006684_00534667	0.16368	1824	9
1_00010250_00819964	0.16368	1825	9
1_00010672_00853752	0.16368	1826	9
1_00010672_00853756	0.16368	1827	9
1_00013363_01069011	0.16368	1828	9
1_00020390_01631146	0.16368	1829	9
1_00010339_00827099	0.162896	1830	9
1_00019247_01539724	0.162888	1831	9
1_00020486_01638837	0.162888	1832	9
1_00012834_01026652	0.162791	1833	9
1_00019849_01587912	0.162791	1834	9
1_00014164_01133062	0.161685	1835	9
1_00020338_01626992	0.161616	1836	9
1_00021263_01701020	0.161616	1837	9
1_00003606_00288441	0.161098	1838	9
1_00016551_01324075	0.160496	1839	9
1_00010339_00827056	0.15809	1840	9
1_00010339_00827061	0.15809	1841	9
1_00012067_00965296	0.157005	1842	9
1_00021838_01746973	0.157005	1843	9
1_00015989_01279104	0.15692	1844	9
1_00005347_00427732	0.156746	1845	9
1_00005347_00427733	0.156746	1846	9
1_00015562_01244901	0.156746	1847	9
1_00014380_01150361	0.15625	1848	9
1_00015462_01236916	0.15625	1849	9
1_00016313_01304989	0.15625	1850	9
1_00019757_01580507	0.15625	1851	9
1_00022589_01807102	0.15625	1852	9
1_00023646_01891659	0.15625	1853	9
1_00000140_00011151	0.156185	1854	9
1_00001594_00127481	0.156185	1855	9
1_00007402_00592136	0.156185	1856	9
1_00007402_00592137	0.156185	1857	9
1_00008921_00713650	0.156185	1858	9
1_00011778_00942185	0.156185	1859	9
1_00014701_01176033	0.156185	1860	9
1_00015048_01203826	0.156185	1861	9
1_00015677_01254089	0.156185	1862	9
1_00015989_01279090	0.156185	1863	9
1_00016389_01311107	0.156185	1864	9
1_00018173_01453782	0.156185	1865	9
1_00018232_01458520	0.156185	1866	9
1_00018232_01458521	0.156185	1867	9
1_00019040_01523196	0.156185	1868	9
1_00009244_00739493	0.155606	1869	9
1_00009244_00739494	0.155606	1870	9
1_00009244_00739503	0.155606	1871	9
1_00013501_01080045	0.155606	1872	9
1_00019612_01568912	0.155556	1873	9
1_00021344_01707489	0.155556	1874	9
1_00008876_00710080	0.153439	1875	9
1_00012210_00976752	0.153439	1876	9
1_00013873_01109802	0.153439	1877	9
1_00014629_01170321	0.153439	1878	9
1_00015122_01209703	0.153439	1879	9
1_00018723_01497781	0.153439	1880	9
1_00019907_01592489	0.153439	1881	9
1_00007754_00620249	0.15186	1882	9
1_00003662_00292958	0.151732	1883	9
1_00005167_00413296	0.151732	1884	9
1_00010903_00872179	0.151732	1885	9
1_00011365_00909132	0.151732	1886	9
1_00013207_01056511	0.151732	1887	9
1_00013773_01101792	0.151732	1888	9
1_00015596_01247628	0.151732	1889	9
1_00016065_01285156	0.151732	1890	9
1_00018543_01483408	0.151732	1891	9
1_00003859_00308670	0.150351	1892	9
1_00014520_01161589	0.150136	1893	9
1_00000484_00038652	0.149908	1894	9
1_00000052_00004122	0.149306	1895	9
1_00000080_00006350	0.149306	1896	9
1_00000133_00010570	0.149306	1897	9
1_00000161_00012836	0.149306	1898	9
1_00000352_00028146	0.149306	1899	9
1_00000352_00028149	0.149306	1900	9
1_00001122_00089755	0.149306	1901	9
1_00001612_00128902	0.149306	1902	9
1_00002127_00170091	0.149306	1903	9
1_00002127_00170093	0.149306	1904	9
1_00002234_00178711	0.149306	1905	9
1_00003426_00274049	0.149306	1906	9
1_00003451_00276014	0.149306	1907	9
1_00004210_00336756	0.149306	1908	9
1_00004639_00371101	0.149306	1909	9
1_00005133_00410578	0.149306	1910	9
1_00005534_00442716	0.149306	1911	9
1_00006974_00557897	0.149306	1912	9
1_00006986_00558826	0.149306	1913	9
1_00007001_00560027	0.149306	1914	9
1_00007053_00564211	0.149306	1915	9
1_00007418_00593436	0.149306	1916	9
1_00007440_00595145	0.149306	1917	9
1_00007553_00604237	0.149306	1918	9
1_00007704_00616302	0.149306	1919	9
1_00007750_00619965	0.149306	1920	9
1_00007895_00631545	0.149306	1921	9
1_00008450_00675998	0.149306	1922	9
1_00008488_00679041	0.149306	1923	9
1_00009399_00751913	0.149306	1924	9
1_00009445_00755548	0.149306	1925	9
1_00009750_00779945	0.149306	1926	9
1_00009817_00785358	0.149306	1927	9
1_00010454_00836314	0.149306	1928	9
1_00011044_00883518	0.149306	1929	9
1_00011162_00892925	0.149306	1930	9
1_00011242_00899358	0.149306	1931	9
1_00011530_00922379	0.149306	1932	9
1_00011939_00955114	0.149306	1933	9
1_00012062_00964922	0.149306	1934	9
1_00012165_00973178	0.149306	1935	9
1_00012262_00980899	0.149306	1936	9
1_00012262_00980956	0.149306	1937	9
1_00012616_01009274	0.149306	1938	9
1_00012740_01019159	0.149306	1939	9
1_00012740_01019165	0.149306	1940	9
1_00013008_01040598	0.149306	1941	9
1_00013499_01079875	0.149306	1942	9
1_00013787_01102960	0.149306	1943	9
1_00013972_01117721	0.149306	1944	9
1_00014549_01163893	0.149306	1945	9
1_00014882_01190553	0.149306	1946	9
1_00015199_01215885	0.149306	1947	9
1_00015256_01220444	0.149306	1948	9
1_00015525_01241940	0.149306	1949	9
1_00016069_01285480	0.149306	1950	9
1_00016342_01307291	0.149306	1951	9
1_00016402_01312161	0.149306	1952	9
1_00017385_01390796	0.149306	1953	9
1_00017652_01412095	0.149306	1954	9
1_00017652_01412096	0.149306	1955	9
1_00017717_01417290	0.149306	1956	9
1_00017886_01430813	0.149306	1957	9
1_00018081_01446415	0.149306	1958	9
1_00018602_01488150	0.149306	1959	9
1_00018615_01489194	0.149306	1960	9
1_00018615_01489201	0.149306	1961	9
1_00019007_01520529	0.149306	1962	9
1_00019025_01521966	0.149306	1963	9
1_00019439_01555102	0.149306	1964	9
1_00019835_01586749	0.149306	1965	9
1_00020571_01645620	0.149306	1966	9
1_00020581_01646421	0.149306	1967	9
1_00021082_01686504	0.149306	1968	9
1_00021192_01695303	0.149306	1969	9
1_00021824_01745914	0.149306	1970	9
1_00022114_01769116	0.149306	1971	9
1_00022115_01769153	0.149306	1972	9
1_00022339_01787059	0.149306	1973	9
1_00022712_01816939	0.149306	1974	9
1_00022850_01827930	0.149306	1975	9
1_00009866_00789246	0.148821	1976	9
1_00009866_00789253	0.148821	1977	9
1_00007812_00624944	0.146091	1978	9
1_00012306_00984432	0.146035	1979	9
1_00015686_01254866	0.144999	1980	9
1_00016775_01341990	0.144999	1981	9
1_00021480_01718387	0.144999	1982	9
1_00003641_00291223	0.144527	1983	9
1_00005694_00455477	0.144527	1984	9
1_00014695_01175533	0.144527	1985	9
1_00022228_01778208	0.144527	1986	9
1_00003160_00252792	0.144444	1987	9
1_00003631_00290473	0.144444	1988	9
1_00004491_00359242	0.144444	1989	9
1_00007566_00605236	0.144444	1990	9
1_00017250_01379966	0.144444	1991	9
1_00019375_01549981	0.144444	1992	9
1_00019812_01584940	0.144444	1993	9
1_00020027_01602127	0.144444	1994	9
1_00006443_00515385	0.144217	1995	9
1_00007798_00623834	0.142931	1996	9
1_00021279_01702266	0.142931	1997	9
1_00022864_01829120	0.142931	1998	9
1_00000564_00045117	0.142857	1999	9
1_00004909_00392715	0.142857	2000	9
1_00008589_00687049	0.142857	2001	9
1_00021403_01712228	0.142857	2002	9
1_00008837_00706940	0.142557	2003	9
1_00017876_01430066	0.142557	2004	9
1_00014103_01128186	0.141619	2005	9
1_00001479_00118308	0.141104	2006	9
1_00011740_00939138	0.141104	2007	9
1_00011740_00939170	0.141104	2008	9
1_00008907_00712493	0.141037	2009	9
1_00013198_01055840	0.140212	2010	9
1_00003718_00297414	0.139785	2011	9
1_00004284_00342680	0.139785	2012	9
1_00007964_00637114	0.139785	2013	9
1_00013949_01115867	0.139785	2014	9
1_00015332_01226530	0.139785	2015	9
1_00015332_01226556	0.139785	2016	9
1_00018450_01475984	0.139785	2017	9
1_00018532_01482502	0.139785	2018	9
1_00018750_01499945	0.139785	2019	9
1_00020318_01625370	0.139785	2020	9
1_00022558_01804593	0.139785	2021	9
1_00000125_00009942	0.138889	2022	9
1_00000246_00019645	0.138889	2023	9
1_00000495_00039550	0.138889	2024	9
1_00000620_00049601	0.138889	2025	9
1_00000671_00053677	0.138889	2026	9
1_00001084_00086655	0.138889	2027	9
1_00001877_00150153	0.138889	2028	9
1_00001976_00158039	0.138889	2029	9
1_00003031_00242468	0.138889	2030	9
1_00003178_00254211	0.138889	2031	9
1_00003277_00262092	0.138889	2032	9
1_00003319_00265483	0.138889	2033	9
1_00003484_00278716	0.138889	2034	9
1_00003910_00312791	0.138889	2035	9
1_00003933_00314616	0.138889	2036	9
1_00004228_00338211	0.138889	2037	9
1_00004426_00354043	0.138889	2038	9
1_00004770_00381556	0.138889	2039	9
1_00004937_00394938	0.138889	2040	9
1_00005107_00408559	0.138889	2041	9
1_00005309_00424678	0.138889	2042	9
1_00005319_00425480	0.138889	2043	9
1_00005646_00451642	0.138889	2044	9
1_00005652_00452119	0.138889	2045	9
1_00005711_00456822	0.138889	2046	9
1_00005833_00466575	0.138889	2047	9
1_00006599_00527916	0.138889	2048	9
1_00007723_00617787	0.138889	2049	9
1_00007908_00632570	0.138889	2050	9
1_00008075_00645930	0.138889	2051	9
1_00008124_00649874	0.138889	2052	9
1_00008594_00687499	0.138889	2053	9
1_00008594_00687518	0.138889	2054	9
1_00008775_00701970	0.138889	2055	9
1_00009640_00771175	0.138889	2056	9
1_00009677_00774131	0.138889	2057	9
1_00009794_00783518	0.138889	2058	9
1_00009816_00785236	0.138889	2059	9
1_00009863_00788976	0.138889	2060	9
1_00009922_00793757	0.138889	2061	9
1_00010098_00807778	0.138889	2062	9
1_00010161_00812837	0.138889	2063	9
1_00010161_00812859	0.138889	2064	9
1_00010311_00824867	0.138889	2065	9
1_00010314_00825088	0.138889	2066	9
1_00010382_00830511	0.138889	2067	9
1_00010457_00836522	0.138889	2068	9
1_00010467_00837310	0.138889	2069	9
1_00010505_00840385	0.138889	2070	9
1_00010705_00856354	0.138889	2071	9
1_00010709_00856673	0.138889	2072	9
1_00010933_00874576	0.138889	2073	9
1_00010940_00875153	0.138889	2074	9
1_00010965_00877197	0.138889	2075	9
1_00011477_00918130	0.138889	2076	9
1_00011533_00922583	0.138889	2077	9
1_00011567_00925341	0.138889	2078	9
1_00012120_00969564	0.138889	2079	9
1_00012229_00978306	0.138889	2080	9
1_00012373_00989830	0.138889	2081	9
1_00012556_01004443	0.138889	2082	9
1_00012701_01016037	0.138889	2083	9
1_00012781_01022450	0.138889	2084	9
1_00013018_01041419	0.138889	2085	9
1_00013051_01044027	0.138889	2086	9
1_00013161_01052869	0.138889	2087	9
1_00013236_01058836	0.138889	2088	9
1_00013454_01076284	0.138889	2089	9
1_00013570_01085537	0.138889	2090	9
1_00013750_01099954	0.138889	2091	9
1_00013764_01101075	0.138889	2092	9
1_00013812_01104961	0.138889	2093	9
1_00014308_01144629	0.138889	2094	9
1_00014413_01153000	0.138889	2095	9
1_00014654_01172283	0.138889	2096	9
1_00014654_01172320	0.138889	2097	9
1_00015018_01201373	0.138889	2098	9
1_00015360_01228786	0.138889	2099	9
1_00015471_01237674	0.138889	2100	9
1_00015498_01239790	0.138889	2101	9
1_00016056_01284413	0.138889	2102	9
1_00016508_01320574	0.138889	2103	9
1_00016681_01334436	0.138889	2104	9
1_00016745_01339535	0.138889	2105	9
1_00017174_01373858	0.138889	2106	9
1_00017415_01393189	0.138889	2107	9
1_00017455_01396396	0.138889	2108	9
1_00017820_01425532	0.138889	2109	9
1_00017857_01428526	0.138889	2110	9
1_00017885_01430758	0.138889	2111	9
1_00018347_01467717	0.138889	2112	9
